source	index	content	tag
ep-02-12-17.txt	57	Considerando que a febre aftosa existe em todo o mundo, a globalização e liberalização progressivas, ou seja, o aumento no comércio mundial, que já é muito vasto, e no tráfego de passageiros, significam que a União Europeia tem que contar com o perigo crescente da importação da febre aftosa de áreas infectadas.	<P>
ep-02-12-17.txt	58	Enquanto que, antigamente, havia três tipos de febre aftosa na Europa, combatidos com sucesso através de vacinação em anel, actualmente a Europa enfrenta o perigo da doença ser importada de uma grande variedade de estirpes. O problema - tal como no caso da gripe - é que a vacinação só resulta se a vacinação derivar grandemente da mesma estirpe que a doença. A vacinação profilática contra estirpes de vírus não faz qualquer sentido, dado que é impossível saber a priori qual o vírus da febre aftosa que vai ser introduzido.	<P>
ep-02-12-17.txt	59	Pelo contrário, o que faz sentido é aquilo que é defendido no relatório - a aplicação de vacinação de emergência no caso de uma epidemia, o que obviamente pressupõe a possibilidade de descobrir rapidamente a estirpe actual da doença em questão. Esta posição é controversa, mas a falta de acção eficaz contra epidemias nas áreas de onde provêm, e dado o estado actual da investigação, não vejo outra alternativa ou outra opção. Gostaria de salientar que a vacinação de emergência se destina a ajudar a evitar que a febre aftosa se propague.	<P>
ep-02-12-17.txt	60	É por essa razão que o meu grupo apresentou uma proposta com o fim de desenvolver uma estratégia mundial para combater a febre aftosa nos países da FAO. Tudo o que exigimos de uma política foi-nos transmitido claramente nas muitas conversas que tivemos com criadores de gado, com representantes das autoridades locais e associações, e com membros da população que estavam extremamente transtornados e ofendidos por razões éticas. Aliada a isto está a necessidade de utilizar medidas adequadas para pelo menos pôr termo aos crescentes transportes de animais vivos pela Europa. Não é apenas uma questão de proteger os animais, é uma questão de prevenir doenças.	<P>
ep-02-12-17.txt	61	Há circunstâncias em que a Comunidade tem de se envolver em estratégias preventivas nacionais, uma vez que cada país da UE pertence ao Mercado Interno comum e pode manter relações importantes com países terceiros. Todos os Estados-Membros têm de poder dispor dos serviços de pessoal veterinário devidamente qualificado para a prevenção e tratamento de doenças dos animais. É preciso continuar a investigar cientificamente questões relacionadas com vacinação de emergência contra a febre aftosa e a utilização continuada de animais inoculados. Não é possível justificar o envio de dez milhões de animais para aquela que, afinal, não passa de uma morte sem sentido, caso se divisem futuramente procedimentos melhores em termos éticos e económicos.	<P>
ep-02-12-17.txt	62	O meu quinto ponto é que espero que a Comissão apresente propostas relativamente a uma melhor protecção jurídica das partes afectadas, de modo a compensar os grandes prejuízos financeiros e prejuízos resultantes nas regiões.	<P>
ep-02-12-17.txt	63	Para concluir, quero dizer que gostaria que houvesse uma grande publicidade da revisão da política agrícola comum, e não apenas em épocas mais difíceis e sombrias de crise.	"<SPEAKER ID=13 LANGUAGE=""EN"" NAME=""Lucas (Verts/ALE)."">"
ep-02-12-17.txt	64	Senhor Presidente, gostaria de felicitar o relator pelo seu relatório, que é extremamente importante. É indispensável que o Parlamento dê um sinal muito claro de que a vacinação deverá ser um instrumento a utilizar imediatamente em caso de um novo surto de febre aftosa. Congratulo-me por a nossa comissão ter chegado a essa conclusão, e congratulo-me também por apoiarmos a alteração da legislação, de modo a que deixe de haver um incentivo imediato ao abate, em vez de optar pela vacinação. Reconhecemos que foram abatidos na Grã-Bretanha mais de dez milhões de animais, muitos deles desnecessariamente, devido à prioridade absoluta atribuída ao objectivo económico imediato de recuperar o mais depressa possível o estatuto de exportação.	<P>
ep-02-12-17.txt	65	Está certo e é correcto que apresentemos propostas construtivas no domínio das medidas a tomar em caso de futuros surtos de febre aftosa. No entanto, é também correcto que, se for caso disso, critiquemos fortemente as medidas tomadas para fazer face a surtos anteriores. Discordo, portanto, do relator quando diz que não é oportuno e que se não se justifica criticar o Governo do Reino Unido. As nossas críticas reflectem os testemunhos que ouvimos e, se não aprendermos com o passado, não há garantias de que sejam tomadas medidas mais eficazes no futuro. Por esta razão, lamento as tentativas do Governo britânico no sentido de atenuar as críticas formuladas neste relatório, de corrigir a história e de encobrir os erros do passado.	<P>
ep-02-12-17.txt	66	As alterações apresentadas pelo Grupo PSE seguem de perto as instruções que os eurodeputados do Reino Unido receberam do Governo britânico, que alega, por exemplo, que não há provas que justifiquem as acusações de violações das disposições em matéria de protecção dos animais. Ora isso não é verdade. Gostaria de lhes recordar o testemunho prestado pela Real Sociedade de Prevenção da Crueldade para com os Animais no inquérito do National Audit Office, em que se diz o seguinte: 'Em muitos casos há boas provas circunstanciais de que foi cometida uma infracção?. O Governo diz que todos os abates foram acompanhados por um inspector veterinário. Na realidade, muitas vezes um único veterinário fiscalizava simultaneamente dez abates, o que é uma impossibilidade. O Governo nega que os agricultores tenham sido intimidados em relação aos abates e pede provas. Temos provas de sobre. Gostaria de recordar que a comissão foi a Knowstone, no Devon, exactamente para recolher esse tipo de informações.	<P>
ep-02-12-17.txt	67	Alegam que as conclusões do inquérito indicam que o abate de proximidade foi eficaz para o controlo da epizootia, o que também não é verdade. O National Audit Office demonstrou que a epizootia estava já na curva descendente antes de que a política de abate de proximidade pudesse ter surtido efeito. Alegam que o abate preventivo era legal, o que tão-pouco é verdade. O novo plano de alerta do Reino Unido especifica que o abate preventivo exige 'a aprovação de nova legislação em matéria de sanidade animal?. Ora no ano passado essa legislação não tinha sido aprovada e, portanto, não existia ainda uma disposição legal que autorizasse os abates preventivos compulsivos.	<P>
ep-02-12-17.txt	68	Se este governo reconhecesse os seus erros, seria muito mais respeitado. Ora isso é importante, porque enquanto o Governo não reconhecer os seus erros, nada garante que em caso de nova epizootia não actue da mesma maneira. Espero que o nosso relatório seja um passo em frente no processo de garantir que não possa haver novamente uma devastação semelhante, no Reino Unido ou em qualquer outro país da União Europeia.	"<SPEAKER ID=14 LANGUAGE=""EN"" NAME=""Hyland (UEN)."">"
ep-02-12-17.txt	69	Senhor Presidente, o relatório final que nos foi hoje apresentado, adoptado por unanimidade pela comissão temporária, é fruto de uma investigação e de um processo de consulta muito exaustivos, que incluiu numerosas audições públicas e visitas às zonas afectadas.	<P>
ep-02-12-17.txt	70	Dado que vivi no campo durante toda a minha vida e que tenho participado activamente na agricultura e na política agrícola, sou solidário com os agricultores e com as suas famílias, que foram profundamente afectados pela epizootia. Nós, na Irlanda, fomos poupados ao pior, devido à nossa localização geográfica e também em grande medida devido às medidas exemplares de extrema precaução que foram tomadas pelas autoridades irlandesas, um facto que é referido no relatório de hoje.	<P>
ep-02-12-17.txt	71	Podem ser extraídas muitas lições das experiência deste surto de febre aftosa. O relator fez um excelente trabalho, evidenciando essas lições e mostrando como é que será possível evitar os erros do passado. Congratulo-me com o facto de a Comissão ter colaborado com a comissão temporária durante o período de realização do seu trabalho. Espero sinceramente que as recomendações finais da comissão temporária se reflictam plenamente na proposta legislativa. Nomeadamente, exortaria a que fosse dada especial atenção aos domínios em que foram identificadas lacunas. Aguardo com interesse o relatório de avaliação da Comissão, que nos informará sobre se o Serviço Alimentar e Veterinário dispõe na Irlanda do necessário pessoal e infra-estruturas para poder exercer eficazmente as suas funções, a longo prazo.	<P>
ep-02-12-17.txt	72	Concluirei dizendo que espero sinceramente que este trabalho moroso produza resultados tangíveis. Dispomos já de uma série de medidas legislativas que deverão permitir que sejam evitadas as novas epizootias e garantir que, caso ocorram, não atinjam novamente as proporções da do ano passado.	<P>
ep-02-12-17.txt	73	Os Estados-Membros, bem como a Comissão, têm responsabilidades claras neste domínio. A legislação em matéria de eliminação dos resíduos, transporte de animais, protecção dos animais e vigilância e controlo das doenças deverá ser correctamente aplicada e fiscalizada pelos Estados-Membros.	<P>
ep-02-12-17.txt	74	Apoio totalmente as medidas de proibição de todas as importações de carne proveniente de países terceiros onde a febre aftosa seja endémica, e apoio também controlos mais rigorosos das importações ilegais de carne.	"<SPEAKER ID=15 LANGUAGE=""EN"" NAME=""Titford (EDD)."">"
